Distancia;Aptidao;Geracao;Mutou
19727,8472636513;0,0482442767587167;671;False
19727,8472636513;0,0482442767587167;672;False
19727,8472636513;0,0482442767587167;673;False
19727,8472636513;0,0482442767587167;674;False
19727,8472636513;0,0482442767587167;675;False
19727,8472636513;0,0482442767587167;676;False
19727,8472636513;0,0482442767587167;677;False
19727,8472636513;0,0482442767587167;678;False
19727,8472636513;0,0482442767587167;679;False
19727,8472636513;0,0482442767587167;680;False
19727,8472636513;0,0482442767587167;681;False
19727,8472636513;0,0482442767587167;682;False
19727,8472636513;0,0482442767587167;683;False
19727,8472636513;0,0482442767587167;684;False
19727,8472636513;0,0482442767587167;685;False
19664,5636331419;0,0483920211311017;686;False
19664,5636331419;0,0483920211311017;687;False
19664,5636331419;0,0483920211311017;688;False
19664,5636331419;0,0483920211311017;689;False
19664,5636331419;0,0483920211311017;690;False
19664,5636331419;0,0483920211311017;691;False
19664,5636331419;0,0483920211311017;692;False
19664,5636331419;0,0483920211311017;693;False
19664,5636331419;0,0483920211311017;694;False
19664,5636331419;0,0483920211311017;695;False
19664,5636331419;0,0483920211311017;696;False
19664,5636331419;0,0483920211311017;697;False
19664,5636331419;0,0483920211311017;698;False
19664,5636331419;0,0483920211311017;699;False
19664,5636331419;0,0483920211311017;700;False
19664,5636331419;0,0483920211311017;701;False
19664,5636331419;0,0483920211311017;702;False
19664,5636331419;0,0483920211311017;703;False
19664,5636331419;0,0483920211311017;704;False
19664,5636331419;0,0483920211311017;705;False
19664,5636331419;0,0483920211311017;706;False
19664,5636331419;0,0483920211311017;707;False
19664,5636331419;0,0483920211311017;708;False
19664,5636331419;0,0483920211311017;709;False
19664,5636331419;0,0483920211311017;710;False
19664,5636331419;0,0483920211311017;711;False
19664,5636331419;0,0483920211311017;712;False
19620,3971972277;0,0484956710792382;713;False
19620,3971972277;0,0484956710792382;714;False
19620,3971972277;0,0484956710792382;715;False
19620,3971972277;0,0484956710792382;716;False
19620,3971972277;0,0484956710792382;717;False
19620,3971972277;0,0484956710792382;718;False
19620,3971972277;0,0484956710792382;719;False
19620,3971972277;0,0484956710792382;720;False
19620,3971972277;0,0484956710792382;721;False
19620,3971972277;0,0484956710792382;722;False
19620,3971972277;0,0484956710792382;723;False
19620,3971972277;0,0484956710792382;724;False
19620,3971972277;0,0484956710792382;725;False
19620,3971972277;0,0484956710792382;726;False
19620,3971972277;0,0484956710792382;727;False
19620,3971972277;0,0484956710792382;728;False
19620,3971972277;0,0484956710792382;729;False
19620,3971972277;0,0484956710792382;730;False
19620,3971972277;0,0484956710792382;731;False
19620,3971972277;0,0484956710792382;732;False
19620,3971972277;0,0484956710792382;733;False
19620,3971972277;0,0484956710792382;734;False
19620,3971972277;0,0484956710792382;735;False
19620,3971972277;0,0484956710792382;736;False
19620,3971972277;0,0484956710792382;737;False
19620,3971972277;0,0484956710792382;738;False
19620,3971972277;0,0484956710792382;739;False
19620,3971972277;0,0484956710792382;740;False
19620,3971972277;0,0484956710792382;741;False
19620,3971972277;0,0484956710792382;742;False
19620,3971972277;0,0484956710792382;743;False
19620,3971972277;0,0484956710792382;744;False
19620,3971972277;0,0484956710792382;745;False
19620,3971972277;0,0484956710792382;746;False
19620,3971972277;0,0484956710792382;747;False
19620,3971972277;0,0484956710792382;748;False
19620,3971972277;0,0484956710792382;749;False
19620,3971972277;0,0484956710792382;750;False
19620,3971972277;0,0484956710792382;751;False
19620,3971972277;0,0484956710792382;752;False
19620,3971972277;0,0484956710792382;753;False
19620,3971972277;0,0484956710792382;754;False
19620,3971972277;0,0484956710792382;755;False
19620,3971972277;0,0484956710792382;756;False
19574,7855420143;0,0486031797492115;757;False
19574,7855420143;0,0486031797492115;758;False
19574,7855420143;0,0486031797492115;759;False
19574,7855420143;0,0486031797492115;760;False
19574,7855420143;0,0486031797492115;761;False
19574,7855420143;0,0486031797492115;762;False
19574,7855420143;0,0486031797492115;763;False
19574,7855420143;0,0486031797492115;764;False
19574,7855420143;0,0486031797492115;765;False
19574,7855420143;0,0486031797492115;766;False
19574,7855420143;0,0486031797492115;767;False
19574,7855420143;0,0486031797492115;768;False
19574,7855420143;0,0486031797492115;769;False
19574,7855420143;0,0486031797492115;770;False
19574,7855420143;0,0486031797492115;771;False
19574,7855420143;0,0486031797492115;772;False
19574,7855420143;0,0486031797492115;773;False
19574,7855420143;0,0486031797492115;774;False
19574,7855420143;0,0486031797492115;775;False
19574,7855420143;0,0486031797492115;776;False
19574,7855420143;0,0486031797492115;777;False
19574,7855420143;0,0486031797492115;778;False
19574,7855420143;0,0486031797492115;779;False
19574,7855420143;0,0486031797492115;780;False
19574,7855420143;0,0486031797492115;781;False
19574,7855420143;0,0486031797492115;782;False
19574,7855420143;0,0486031797492115;783;False
19574,7855420143;0,0486031797492115;784;False
19574,7855420143;0,0486031797492115;785;False
19574,7855420143;0,0486031797492115;786;False
19574,7855420143;0,0486031797492115;787;False
19574,7855420143;0,0486031797492115;788;False
19574,7855420143;0,0486031797492115;789;False
19574,7855420143;0,0486031797492115;790;False
19574,7855420143;0,0486031797492115;791;False
19574,7855420143;0,0486031797492115;792;False
19574,7855420143;0,0486031797492115;793;False
19574,7855420143;0,0486031797492115;794;False
19574,7855420143;0,0486031797492115;795;False
19574,7855420143;0,0486031797492115;796;False
19388,2344700144;0,0490478958082776;797;False
19388,2344700144;0,0490478958082776;798;False
19388,2344700144;0,0490478958082776;799;False
19388,2344700144;0,0490478958082776;800;False
19388,2344700144;0,0490478958082776;801;False
19388,2344700144;0,0490478958082776;802;False
19388,2344700144;0,0490478958082776;803;False
19388,2344700144;0,0490478958082776;804;False
19388,2344700144;0,0490478958082776;805;False
19388,2344700144;0,0490478958082776;806;False
19388,2344700144;0,0490478958082776;807;False
19388,2344700144;0,0490478958082776;808;False
19388,2344700144;0,0490478958082776;809;False
19388,2344700144;0,0490478958082776;810;False
19388,2344700144;0,0490478958082776;811;False
19388,2344700144;0,0490478958082776;812;False
19388,2344700144;0,0490478958082776;813;False
19388,2344700144;0,0490478958082776;814;False
19388,2344700144;0,0490478958082776;815;False
19388,2344700144;0,0490478958082776;816;False
19388,2344700144;0,0490478958082776;817;False
19388,2344700144;0,0490478958082776;818;False
19388,2344700144;0,0490478958082776;819;False
19388,2344700144;0,0490478958082776;820;False
19388,2344700144;0,0490478958082776;821;False
19388,2344700144;0,0490478958082776;822;False
19388,2344700144;0,0490478958082776;823;False
19388,2344700144;0,0490478958082776;824;False
19388,2344700144;0,0490478958082776;825;False
19388,2344700144;0,0490478958082776;826;False
19388,2344700144;0,0490478958082776;827;False
19388,2344700144;0,0490478958082776;828;False
19388,2344700144;0,0490478958082776;829;False
19388,2344700144;0,0490478958082776;830;False
19388,2344700144;0,0490478958082776;831;False
19388,2344700144;0,0490478958082776;832;False
Distancia;Aptidao;Geracao;Mutou
29356,7399597429;0,0329416136688634;0;False
28887,3323979661;0,0334589914778762;1;False
28887,3323979661;0,0334589914778762;2;False
28887,3323979661;0,0334589914778762;3;False
28887,3323979661;0,0334589914778762;4;False
28887,3323979661;0,0334589914778762;5;False
28887,3323979661;0,0334589914778762;6;False
28083,4487009158;0,0343838177612172;7;False
28083,4487009158;0,0343838177612172;8;False
28083,4487009158;0,0343838177612172;9;False
28083,4487009158;0,0343838177612172;10;False
27832,4678317871;0,0346831220218174;11;False
27157,0916611927;0,0355150315960452;12;False
27157,0916611927;0,0355150315960452;13;False
27157,0916611927;0,0355150315960452;14;False
27157,0916611927;0,0355150315960452;15;False
27157,0916611927;0,0355150315960452;16;False
27157,0916611927;0,0355150315960452;17;False
27157,0916611927;0,0355150315960452;18;False
27157,0916611927;0,0355150315960452;19;False
27157,0916611927;0,0355150315960452;20;False
27157,0916611927;0,0355150315960452;21;False
27157,0916611927;0,0355150315960452;22;False
27157,0916611927;0,0355150315960452;23;False
27157,0916611927;0,0355150315960452;24;False
27157,0916611927;0,0355150315960452;25;False
27157,0916611927;0,0355150315960452;26;False
27157,0916611927;0,0355150315960452;27;False
27157,0916611927;0,0355150315960452;28;False
27157,0916611927;0,0355150315960452;29;False
27157,0916611927;0,0355150315960452;30;False
27157,0916611927;0,0355150315960452;31;False
27157,0916611927;0,0355150315960452;32;False
27157,0916611927;0,0355150315960452;33;False
27157,0916611927;0,0355150315960452;34;False
27157,0916611927;0,0355150315960452;35;False
26911,8611400485;0,0358270627308753;36;False
26911,8611400485;0,0358270627308753;37;False
26911,8611400485;0,0358270627308753;38;False
26911,8611400485;0,0358270627308753;39;False
26911,8611400485;0,0358270627308753;40;False
26911,8611400485;0,0358270627308753;41;False
26911,8611400485;0,0358270627308753;42;False
26911,8611400485;0,0358270627308753;43;False
26911,8611400485;0,0358270627308753;44;False
26911,8611400485;0,0358270627308753;45;False
26911,8611400485;0,0358270627308753;46;False
26911,8611400485;0,0358270627308753;47;False
26911,8611400485;0,0358270627308753;48;False
26911,8611400485;0,0358270627308753;49;False
26911,8611400485;0,0358270627308753;50;False
26911,8611400485;0,0358270627308753;51;False
26911,8611400485;0,0358270627308753;52;False
26911,8611400485;0,0358270627308753;53;False
26911,8611400485;0,0358270627308753;54;False
26911,8611400485;0,0358270627308753;55;False
26911,8611400485;0,0358270627308753;56;False
26911,8611400485;0,0358270627308753;57;False
26911,8611400485;0,0358270627308753;58;False
26911,8611400485;0,0358270627308753;59;False
26911,8611400485;0,0358270627308753;60;False
26911,8611400485;0,0358270627308753;61;False
26911,8611400485;0,0358270627308753;62;False
